319979520,3255,4.2961
321454080,3270,4.0321
322928640,3285,3.8611
324403200,3300,4.3574
325877760,3315,4.3037
327352320,3330,4.2723
328826880,3345,4.0641
330301440,3360,4.3744
331776000,3375,4.1883
333250560,3390,4.0277
334725120,3405,4.1562
336199680,3420,4.5720
337674240,3435,4.2787
339148800,3450,4.0720
340623360,3465,4.0122
342097920,3480,4.0195
343572480,3495,4.3786
345047040,3510,4.3456
346521600,3525,3.9268
347996160,3540,4.2467
349470720,3555,4.1847
350945280,3570,4.2823
352419840,3585,4.4444
353894400,3600,4.1727
355368960,3615,3.9766
356843520,3630,3.9936
358318080,3645,4.3305
359792640,3660,4.5147
361267200,3675,4.0123
362741760,3690,3.7202
364216320,3705,4.2510
365690880,3720,4.2154
367165440,3735,4.4213
368640000,3750,3.9534
370114560,3765,4.0353
371589120,3780,4.6348
373063680,3795,4.1337
374538240,3810,4.0820
376012800,3825,4.1626
377487360,3840,3.8127
378961920,3855,4.2463
380436480,3870,4.0336
381911040,3885,4.1329
383385600,3900,4.0055
384860160,3915,3.9325
386334720,3930,4.1842
387809280,3945,4.1207
389283840,3960,4.3196
390758400,3975,4.1301
392232960,3990,4.1895
393707520,4005,4.2257
395182080,4020,3.7012
396656640,4035,4.0987
398131200,4050,4.3683
399605760,4065,3.9312
401080320,4080,3.9764
402554880,4095,4.2087
404029440,4110,4.0186
405504000,4125,4.1131
406978560,4140,4.0457
408453120,4155,4.0849
409927680,4170,4.3189
411402240,4185,3.9101
412876800,4200,4.0738
414351360,4215,4.2684
415825920,4230,3.9416
417300480,4245,3.8868
418775040,4260,4.2570
420249600,4275,4.2416
421724160,4290,4.1142
423198720,4305,3.8520
424673280,4320,4.3173
426147840,4335,4.3175
427622400,4350,4.1326
429096960,4365,4.1212
430571520,4380,4.1295
432046080,4395,4.0817
433520640,4410,4.0199
434995200,4425,4.1063
436469760,4440,4.1320
437944320,4455,3.8632
439418880,4470,4.0019
440893440,4485,4.2236
442368000,4500,4.4412
443842560,4515,3.9311
445317120,4530,3.9255
446791680,4545,4.1498
448266240,4560,4.0841
449740800,4575,4.0666
451215360,4590,3.9434
452689920,4605,4.2939
454164480,4620,4.0444
455639040,4635,3.9921
457113600,4650,3.9384
458588160,4665,4.0475
460062720,4680,3.9347
461537280,4695,4.1952
463011840,4710,3.9939
464486400,4725,4.3124
465960960,4740,3.7573
467435520,4755,3.9403
468910080,4770,4.2762
470384640,4785,3.8315
471859200,4800,3.8063
473333760,4815,4.0162
474808320,4830,3.8602
476282880,4845,3.5818
477757440,4860,4.1499
479232000,4875,4.1770
480706560,4890,3.9981
482181120,4905,3.7742
483655680,4920,4.1941
485130240,4935,4.2166
486604800,4950,4.0661
488079360,4965,4.0389
489553920,4980,4.0592
491028480,4995,3.9808
492503040,5010,3.9151
493977600,5025,3.9637
495452160,5040,4.0250
496926720,5055,3.7817
498401280,5070,3.8847
499875840,5085,4.1038
501350400,5100,4.2879
502824960,5115,3.8226
504299520,5130,3.8237
505774080,5145,4.0501
507248640,5160,3.9840
508723200,5175,3.9807
510197760,5190,4.2926
511672320,5205,4.0791
513146880,5220,4.3682
514621440,5235,3.8459
516096000,5250,3.9423
517570560,5265,4.0204
519045120,5280,3.8279
520519680,5295,3.6449
521994240,5310,3.7262
523468800,5325,3.7617
524943360,5340,4.3050
526417920,5355,4.0416
527892480,5370,3.8266
529367040,5385,3.9782
530841600,5400,3.7626
532316160,5415,4.0510
533790720,5430,4.0268
535265280,5445,4.1378
536739840,5460,4.0063
538214400,5475,3.6183
539688960,5490,3.9974
541163520,5505,3.9984
542638080,5520,4.1817
544112640,5535,3.6838
545587200,5550,3.6812
547061760,5565,4.0669
548536320,5580,3.9073
550010880,5595,4.0225
551485440,5610,3.8175
552960000,5625,3.9922
554434560,5640,4.0506
555909120,5655,4.0208
557383680,5670,4.0325
558858240,5685,4.0395
560332800,5700,3.9150
561807360,5715,3.8679
563281920,5730,4.0181
564756480,5745,4.1615
566231040,5760,3.8232
567705600,5775,4.0261
569180160,5790,3.8543
570654720,5805,3.8414
572129280,5820,4.1249
573603840,5835,3.7145
575078400,5850,3.8282
576552960,5865,4.0755
578027520,5880,3.7368
579502080,5895,3.6533
580976640,5910,4.0398
582451200,5925,4.0313
583925760,5940,3.8919
585400320,5955,3.6752
586874880,5970,4.0786
588349440,5985,4.1060
589824000,6000,3.9484
591298560,6015,3.9268
592773120,6030,3.9410
594247680,6045,3.8894
595722240,6060,3.8261
597196800,6075,3.8599
598671360,6090,3.9269
