iter,train_loss,lr,mfu,dt_ms,tokens_seen
9990,3.5719,8.305115e-05,0.101,2055.47,982056960
10000,3.4499,8.090882e-05,-1.0000,6880.54,983040000
10010,3.1838,7.887086e-05,0.1067,2017.51,984023040
10020,3.1678,7.693727e-05,0.1066,2034.39,985006080
10030,2.6960,7.510809e-05,0.1065,2045.96,985989120
10040,3.3610,7.338333e-05,0.1063,2050.89,986972160
10050,3.1723,7.176301e-05,0.1062,2054.96,987955200
10060,2.9964,7.024715e-05,0.1060,2056.20,988938240
10070,3.1840,6.883576e-05,0.1059,2058.15,989921280
10080,2.9083,6.752886e-05,0.1058,2061.09,990904320
10090,2.9755,6.632646e-05,0.1056,2061.81,991887360
10100,2.8698,6.522858e-05,0.0995,4884.88,992870400
10110,3.8862,6.423522e-05,0.1000,2062.70,993853440
10120,3.1357,6.334639e-05,0.1004,2062.36,994836480
10130,3.2595,6.256212e-05,0.1008,2062.50,995819520
10140,2.9453,6.188239e-05,0.1012,2062.10,996802560
10150,3.5718,6.130723e-05,0.1015,2062.63,997785600
10160,3.3683,6.083663e-05,0.1018,2063.47,998768640
10170,2.9184,6.047061e-05,0.1020,2063.18,999751680
10180,3.0885,6.020916e-05,0.1023,2062.81,1000734720
10190,3.4823,6.005229e-05,0.1025,2062.77,1001717760
10200,3.3726,6.000000e-05,0.0954,6848.97,1002700800
10210,3.3325,6.000000e-05,0.0963,2066.34,1003683840
10220,2.9646,6.000000e-05,0.0970,2067.21,1004666880
10230,2.7506,6.000000e-05,0.0977,2068.71,1005649920
10240,2.9680,6.000000e-05,0.0984,2067.85,1006632960
10250,3.0450,6.000000e-05,0.0990,2067.66,1007616000
10260,3.2500,6.000000e-05,0.0995,2067.16,1008599040
10270,3.3124,6.000000e-05,0.0999,2066.90,1009582080
10280,3.1721,6.000000e-05,0.1004,2068.61,1010565120
10290,3.3376,6.000000e-05,0.1007,2067.74,1011548160
10300,3.5255,6.000000e-05,0.0935,7484.74,1012531200
10310,2.9313,6.000000e-05,0.0946,2060.90,1013514240
10320,3.1146,6.000000e-05,0.0956,2061.72,1014497280
10330,2.8545,6.000000e-05,0.0965,2063.60,1015480320
10340,2.8468,6.000000e-05,0.0973,2063.48,1016463360
10350,3.1175,6.000000e-05,0.0980,2063.79,1017446400
10360,3.3405,6.000000e-05,0.0986,2062.86,1018429440
10370,3.4619,6.000000e-05,0.0992,2062.94,1019412480
10380,3.3672,6.000000e-05,0.0997,2062.94,1020395520
10390,3.0067,6.000000e-05,0.1002,2064.46,1021378560
10400,2.9742,6.000000e-05,0.0946,4890.96,1022361600
10410,3.2075,6.000000e-05,0.0955,2063.64,1023344640
10420,2.6202,6.000000e-05,0.0964,2063.33,1024327680
10430,2.7520,6.000000e-05,0.0972,2062.92,1025310720
10440,3.4965,6.000000e-05,0.0979,2063.69,1026293760
10450,2.6213,6.000000e-05,0.0986,2064.78,1027276800
10460,3.5364,6.000000e-05,0.0991,2063.79,1028259840
10470,3.0563,6.000000e-05,0.0996,2064.38,1029242880
10480,2.6325,6.000000e-05,0.1001,2064.06,1030225920
10490,3.3025,6.000000e-05,0.1005,2064.15,1031208960
10500,3.4562,6.000000e-05,0.0936,6927.35,1032192000
10510,3.1422,6.000000e-05,0.0946,2067.63,1033175040
10520,3.2360,6.000000e-05,0.0956,2067.62,1034158080
10530,3.3987,6.000000e-05,0.0964,2068.60,1035141120
10540,3.5736,6.000000e-05,0.0972,2067.88,1036124160
10550,3.2551,6.000000e-05,0.0979,2068.67,1037107200
10560,2.7819,6.000000e-05,0.0985,2068.41,1038090240
10570,3.4862,6.000000e-05,0.0991,2067.76,1039073280
10580,3.5265,6.000000e-05,0.0996,2068.76,1040056320
10590,3.6270,6.000000e-05,0.1000,2068.77,1041039360
10600,3.4219,6.000000e-05,0.0944,4893.66,1042022400
10610,3.3845,6.000000e-05,0.0954,2068.15,1043005440
10620,3.2771,6.000000e-05,0.0963,2067.74,1043988480
10630,3.4314,6.000000e-05,0.0970,2068.34,1044971520
10640,3.3167,6.000000e-05,0.0978,2068.72,1045954560
10650,3.3627,6.000000e-05,0.0984,2068.83,1046937600
10660,2.5740,6.000000e-05,0.0990,2067.70,1047920640
10670,3.1587,6.000000e-05,0.0995,2066.26,1048903680
10680,3.3737,6.000000e-05,0.0999,2067.98,1049886720
10690,3.2645,6.000000e-05,0.1004,2068.16,1050869760
10700,3.4327,6.000000e-05,0.0947,4896.22,1051852800
10710,3.3109,6.000000e-05,0.0957,2066.99,1052835840
10720,3.1815,6.000000e-05,0.0965,2068.18,1053818880
10730,3.5329,6.000000e-05,0.0973,2068.00,1054801920
10740,3.2789,6.000000e-05,0.0980,2067.15,1055784960
10750,3.1697,6.000000e-05,0.0986,2067.55,1056768000
10760,3.4605,6.000000e-05,0.0991,2066.71,1057751040
10770,3.4247,6.000000e-05,0.0996,2068.36,1058734080
10780,2.6533,6.000000e-05,0.1001,2068.71,1059717120
10790,3.5054,6.000000e-05,0.1005,2067.99,1060700160
10800,3.2743,6.000000e-05,0.0936,6842.77,1061683200
10810,3.2642,6.000000e-05,0.0947,2062.60,1062666240
10820,3.1034,6.000000e-05,0.0956,2062.66,1063649280
10830,3.1988,6.000000e-05,0.0965,2063.34,1064632320
10840,3.5157,6.000000e-05,0.0973,2062.70,1065615360
10850,3.0033,6.000000e-05,0.0980,2063.83,1066598400
10860,3.0815,6.000000e-05,0.0986,2063.84,1067581440
10870,3.1064,6.000000e-05,0.0992,2063.51,1068564480
10880,3.0270,6.000000e-05,0.0997,2063.54,1069547520
10890,3.2922,6.000000e-05,0.1002,2064.32,1070530560
10900,3.1258,6.000000e-05,0.0946,4889.51,1071513600
10910,3.1449,6.000000e-05,0.0955,2064.78,1072496640
10920,3.4529,6.000000e-05,0.0964,2063.89,1073479680
10930,3.5005,6.000000e-05,0.0972,2063.99,1074462720
10940,3.5398,6.000000e-05,0.0979,2063.97,1075445760
10950,3.5260,6.000000e-05,0.0985,2064.44,1076428800
10960,3.4674,6.000000e-05,0.0991,2063.63,1077411840
10970,2.4703,6.000000e-05,0.0996,2064.40,1078394880
10980,3.2172,6.000000e-05,0.1001,2064.46,1079377920
10990,3.5477,6.000000e-05,0.1005,2065.17,1080360960
11000,3.0011,6.000000e-05,0.0937,6761.33,1081344000
11010,3.4158,6.000000e-05,0.0947,2063.69,1082327040
11020,3.2274,6.000000e-05,0.0957,2063.79,1083310080
11030,3.3162,6.000000e-05,0.0965,2064.73,1084293120
11040,3.5062,6.000000e-05,0.0973,2064.35,1085276160
11050,2.8285,6.000000e-05,0.0980,2064.95,1086259200
11060,3.3621,6.000000e-05,0.0986,2063.93,1087242240
11070,3.2672,6.000000e-05,0.0992,2064.87,1088225280
11080,3.1821,6.000000e-05,0.0997,2065.16,1089208320
11090,3.2663,6.000000e-05,0.1002,2064.88,1090191360
11100,3.0961,6.000000e-05,0.0945,4899.44,1091174400
11110,3.3186,6.000000e-05,0.0955,2069.07,1092157440
11120,2.9479,6.000000e-05,0.0964,2068.83,1093140480
11130,3.3121,6.000000e-05,0.0971,2068.50,1094123520
11140,3.3726,6.000000e-05,0.0978,2067.69,1095106560
11150,3.5089,6.000000e-05,0.0985,2068.65,1096089600
11160,3.0206,6.000000e-05,0.0990,2067.88,1097072640
11170,3.0584,6.000000e-05,0.0995,2070.48,1098055680
11180,3.2635,6.000000e-05,0.1000,2068.78,1099038720
11190,3.5945,6.000000e-05,0.1004,2067.91,1100021760
11200,3.1394,6.000000e-05,0.0947,4897.84,1101004800
11210,3.7728,6.000000e-05,0.0957,2067.96,1101987840
11220,3.2655,6.000000e-05,0.0965,2068.57,1102970880
11230,2.9605,6.000000e-05,0.0973,2068.91,1103953920
11240,3.2343,6.000000e-05,0.0980,2066.99,1104936960
11250,2.9108,6.000000e-05,0.0986,2068.51,1105920000
11260,3.1556,6.000000e-05,0.0991,2068.18,1106903040
11270,3.2424,6.000000e-05,0.0996,2067.88,1107886080
11280,3.1564,6.000000e-05,0.1001,2068.60,1108869120
11290,3.6069,6.000000e-05,0.1005,2068.68,1109852160
11300,3.5809,6.000000e-05,0.0948,4898.37,1110835200
11310,3.6342,6.000000e-05,0.0958,2067.65,1111818240
11320,3.2585,6.000000e-05,0.0966,2067.77,1112801280
11330,2.9321,6.000000e-05,0.0973,2069.08,1113784320
11340,3.1278,6.000000e-05,0.0980,2068.84,1114767360
11350,3.4652,6.000000e-05,0.0986,2067.96,1115750400
11360,3.1718,6.000000e-05,0.0992,2068.06,1116733440
11370,3.1561,6.000000e-05,0.0997,2068.18,1117716480
11380,3.0732,6.000000e-05,0.1001,2068.24,1118699520
11390,2.8267,6.000000e-05,0.1005,2068.70,1119682560
11400,3.3250,6.000000e-05,0.0934,7273.22,1120665600
11410,3.2342,6.000000e-05,0.0945,2063.11,1121648640
11420,2.7055,6.000000e-05,0.0955,2064.37,1122631680
11430,3.2805,6.000000e-05,0.0964,2064.17,1123614720
11440,3.2840,6.000000e-05,0.0972,2064.96,1124597760
11450,3.0247,6.000000e-05,0.0979,2066.22,1125580800
11460,3.1788,6.000000e-05,0.0985,2066.62,1126563840
11470,3.6054,6.000000e-05,0.0991,2066.61,1127546880
11480,3.3509,6.000000e-05,0.0996,2065.29,1128529920
11490,3.0561,6.000000e-05,0.1000,2066.50,1129512960
11500,2.6813,6.000000e-05,0.0928,7723.96,1130496000
11510,3.3385,6.000000e-05,0.0940,2064.97,1131479040
11520,3.5161,6.000000e-05,0.0950,2064.80,1132462080
11530,3.2890,6.000000e-05,0.0959,2065.34,1133445120
11540,2.8352,6.000000e-05,0.0967,2067.49,1134428160
11550,3.3071,6.000000e-05,0.0975,2066.50,1135411200
11560,3.2572,6.000000e-05,0.0982,2066.10,1136394240
11570,3.4193,6.000000e-05,0.0988,2066.23,1137377280
11580,3.1646,6.000000e-05,0.0993,2065.12,1138360320
11590,3.0748,6.000000e-05,0.0998,2066.43,1139343360
11600,2.9017,6.000000e-05,0.0927,7371.04,1140326400
11610,2.9915,6.000000e-05,0.0939,2064.70,1141309440
11620,2.9179,6.000000e-05,0.0949,2065.63,1142292480
11630,3.2877,6.000000e-05,0.0959,2065.83,1143275520
11640,3.4323,6.000000e-05,0.0967,2066.06,1144258560
11650,3.4004,6.000000e-05,0.0974,2066.21,1145241600
11660,2.9789,6.000000e-05,0.0981,2065.97,1146224640
11670,2.8628,6.000000e-05,0.0987,2066.14,1147207680
11680,3.4051,6.000000e-05,0.0993,2066.33,1148190720
11690,3.3555,6.000000e-05,0.0998,2068.06,1149173760
11700,3.4213,6.000000e-05,0.0942,4896.92,1150156800
11710,3.2778,6.000000e-05,0.0952,2067.27,1151139840
11720,3.1522,6.000000e-05,0.0961,2066.58,1152122880
11730,3.1186,6.000000e-05,0.0969,2067.21,1153105920
11740,3.7470,6.000000e-05,0.0976,2066.16,1154088960
11750,3.2181,6.000000e-05,0.0983,2067.30,1155072000
11760,3.6360,6.000000e-05,0.0989,2066.70,1156055040
11770,3.1514,6.000000e-05,0.0994,2066.95,1157038080
11780,3.3382,6.000000e-05,0.0999,2067.52,1158021120
11790,3.2615,6.000000e-05,0.1003,2066.99,1159004160
11800,2.8924,6.000000e-05,0.0947,4898.75,1159987200
11810,3.6775,6.000000e-05,0.0956,2067.34,1160970240
11820,3.1409,6.000000e-05,0.0965,2067.07,1161953280
11830,3.1334,6.000000e-05,0.0972,2067.61,1162936320
11840,3.3704,6.000000e-05,0.0979,2066.05,1163919360
11850,2.9770,6.000000e-05,0.0986,2066.26,1164902400
11860,2.6013,6.000000e-05,0.0991,2066.58,1165885440
11870,3.4701,6.000000e-05,0.0996,2066.50,1166868480
11880,3.3675,6.000000e-05,0.1001,2066.14,1167851520
11890,3.1583,6.000000e-05,0.1005,2066.23,1168834560
11900,3.0541,6.000000e-05,0.0948,4896.53,1169817600
11910,2.2364,6.000000e-05,0.0958,2066.20,1170800640
11920,2.8731,6.000000e-05,0.0966,2067.22,1171783680
11930,3.4209,6.000000e-05,0.0974,2068.03,1172766720
11940,3.3706,6.000000e-05,0.0981,2066.12,1173749760
11950,2.9577,6.000000e-05,0.0987,2065.91,1174732800
11960,3.5124,6.000000e-05,0.0992,2066.59,1175715840
11970,3.1787,6.000000e-05,0.0997,2066.09,1176698880
11980,3.3883,6.000000e-05,0.1002,2066.82,1177681920
11990,2.9971,6.000000e-05,0.1006,2066.57,1178664960
12000,3.2086,6.000000e-05,0.0936,6874.00,1179648000
12010,2.8444,6.000000e-05,0.0947,2069.26,1180631040
12020,3.1994,6.000000e-05,0.0956,2068.73,1181614080
12030,3.3665,6.000000e-05,0.0965,2069.04,1182597120
12040,2.9811,6.000000e-05,0.0972,2069.12,1183580160
12050,3.3924,6.000000e-05,0.0979,2069.50,1184563200
12060,2.9711,6.000000e-05,0.0985,2069.86,1185546240
12070,3.2520,6.000000e-05,0.0991,2069.66,1186529280
12080,3.4799,6.000000e-05,0.0996,2069.65,1187512320
12090,2.7500,6.000000e-05,0.1000,2069.68,1188495360
12100,3.2120,6.000000e-05,0.0944,4901.62,1189478400
12110,3.1964,6.000000e-05,0.0954,2068.32,1190461440
12120,3.3646,6.000000e-05,0.0962,2069.97,1191444480
12130,2.8894,6.000000e-05,0.0970,2069.76,1192427520
12140,2.7429,6.000000e-05,0.0977,2069.47,1193410560
12150,2.6373,6.000000e-05,0.0983,2070.24,1194393600
12160,3.2393,6.000000e-05,0.0989,2069.49,1195376640
12170,3.2582,6.000000e-05,0.0994,2069.38,1196359680
12180,3.2211,6.000000e-05,0.0999,2069.70,1197342720
12190,3.5980,6.000000e-05,0.1003,2069.23,1198325760
12200,3.5386,6.000000e-05,0.0947,4901.19,1199308800
12210,3.5091,6.000000e-05,0.0956,2070.25,1200291840
12220,3.1390,6.000000e-05,0.0964,2069.14,1201274880
12230,3.3717,6.000000e-05,0.0972,2069.67,1202257920
12240,3.0605,6.000000e-05,0.0979,2069.19,1203240960
12250,3.0152,6.000000e-05,0.0985,2069.85,1204224000
12260,3.4560,6.000000e-05,0.0991,2069.06,1205207040
12270,3.5118,6.000000e-05,0.0996,2069.38,1206190080
12280,3.3630,6.000000e-05,0.1000,2069.71,1207173120
12290,3.6271,6.000000e-05,0.1004,2071.00,1208156160
12300,3.1130,6.000000e-05,0.0936,6732.33,1209139200
12310,3.3547,6.000000e-05,0.0946,2064.11,1210122240
12320,3.4331,6.000000e-05,0.0956,2063.22,1211105280
12330,3.1170,6.000000e-05,0.0965,2063.69,1212088320
12340,2.6635,6.000000e-05,0.0973,2065.14,1213071360
12350,3.0917,6.000000e-05,0.0980,2064.52,1214054400
12360,3.5311,6.000000e-05,0.0986,2065.07,1215037440
12370,3.2298,6.000000e-05,0.0992,2064.76,1216020480
12380,3.0557,6.000000e-05,0.0997,2065.17,1217003520
12390,3.3111,6.000000e-05,0.1001,2064.67,1217986560
12400,3.4648,6.000000e-05,0.0945,4887.77,1218969600
12410,3.1297,6.000000e-05,0.0955,2064.57,1219952640
12420,2.8889,6.000000e-05,0.0964,2062.00,1220935680
12430,3.2391,6.000000e-05,0.0972,2064.94,1221918720
12440,3.2140,6.000000e-05,0.0979,2064.35,1222901760
12450,2.6054,6.000000e-05,0.0985,2064.53,1223884800
12460,3.4619,6.000000e-05,0.0991,2063.93,1224867840
12470,3.3721,6.000000e-05,0.0996,2063.36,1225850880
12480,3.2631,6.000000e-05,0.1001,2063.72,1226833920
12490,3.1192,6.000000e-05,0.1005,2063.38,1227816960
12500,3.1288,6.000000e-05,0.0934,7355.35,1228800000
12510,3.1403,6.000000e-05,0.0945,2060.79,1229783040
12520,3.1876,6.000000e-05,0.0955,2061.66,1230766080
12530,3.1583,6.000000e-05,0.0964,2063.12,1231749120
12540,3.8376,6.000000e-05,0.0972,2063.77,1232732160
12550,2.4581,6.000000e-05,0.0979,2062.89,1233715200
12560,3.1623,6.000000e-05,0.0985,2062.89,1234698240
12570,2.8998,6.000000e-05,0.0991,2062.72,1235681280
12580,2.6897,6.000000e-05,0.0997,2062.92,1236664320
12590,3.5680,6.000000e-05,0.1001,2063.40,1237647360
12600,3.2598,6.000000e-05,0.0945,4888.32,1238630400
12610,3.5911,6.000000e-05,0.0955,2062.59,1239613440
12620,3.1936,6.000000e-05,0.0964,2064.20,1240596480
12630,3.4773,6.000000e-05,0.0972,2064.09,1241579520
12640,3.2189,6.000000e-05,0.0979,2062.97,1242562560
12650,3.5589,6.000000e-05,0.0985,2063.28,1243545600
12660,3.1914,6.000000e-05,0.0991,2061.86,1244528640
12670,2.8859,6.000000e-05,0.0997,2062.33,1245511680
12680,3.7437,6.000000e-05,0.1001,2063.34,1246494720
12690,3.1390,6.000000e-05,0.1006,2062.34,1247477760
12700,3.4657,6.000000e-05,0.0949,4887.34,1248460800
12710,2.7052,6.000000e-05,0.0959,2062.64,1249443840
12720,3.0870,6.000000e-05,0.0967,2062.56,1250426880
12730,3.0404,6.000000e-05,0.0975,2063.19,1251409920
12740,3.2451,6.000000e-05,0.0982,2062.60,1252392960
12750,2.9836,6.000000e-05,0.0988,2062.17,1253376000
12760,2.8312,6.000000e-05,0.0993,2062.90,1254359040
12770,3.2269,6.000000e-05,0.0998,2063.28,1255342080
12780,3.3501,6.000000e-05,0.1003,2062.16,1256325120
12790,3.0281,6.000000e-05,0.1007,2061.63,1257308160
12800,2.9259,6.000000e-05,0.0950,4888.70,1258291200
12810,3.5137,6.000000e-05,0.0960,2062.66,1259274240
12820,3.0421,6.000000e-05,0.0968,2063.64,1260257280
12830,3.2869,6.000000e-05,0.0976,2063.25,1261240320
12840,3.2698,6.000000e-05,0.0982,2063.05,1262223360
12850,3.7810,6.000000e-05,0.0989,2063.63,1263206400
12860,3.7389,6.000000e-05,0.0994,2063.51,1264189440
12870,2.7282,6.000000e-05,0.0999,2064.78,1265172480
12880,3.3519,6.000000e-05,0.1003,2062.63,1266155520
12890,3.5458,6.000000e-05,0.1007,2063.15,1267138560
12900,2.4063,6.000000e-05,0.0951,4893.19,1268121600
12910,3.4280,6.000000e-05,0.0960,2067.79,1269104640
12920,2.7876,6.000000e-05,0.0968,2066.55,1270087680
12930,3.4872,6.000000e-05,0.0975,2067.00,1271070720
12940,3.3899,6.000000e-05,0.0982,2066.79,1272053760
12950,3.1683,6.000000e-05,0.0988,2066.01,1273036800
12960,2.5987,6.000000e-05,0.0993,2066.66,1274019840
12970,3.3134,6.000000e-05,0.0998,2065.10,1275002880
12980,3.3257,6.000000e-05,0.1003,2065.49,1275985920
12990,3.1577,6.000000e-05,0.1007,2066.99,1276968960
13000,3.5648,6.000000e-05,0.0935,7460.15,1277952000
13010,3.0752,6.000000e-05,0.0946,2060.34,1278935040
13020,3.3458,6.000000e-05,0.0956,2060.96,1279918080
13030,2.9230,6.000000e-05,0.0965,2063.00,1280901120
13040,3.1489,6.000000e-05,0.0972,2065.64,1281884160
13050,2.8242,6.000000e-05,0.0979,2066.62,1282867200
13060,3.1338,6.000000e-05,0.0986,2065.86,1283850240
13070,3.0932,6.000000e-05,0.0991,2066.11,1284833280
13080,3.4701,6.000000e-05,0.0996,2066.05,1285816320
13090,2.8280,6.000000e-05,0.1001,2065.29,1286799360
13100,3.3916,6.000000e-05,0.0930,7466.44,1287782400
13110,3.2831,6.000000e-05,0.0941,2059.01,1288765440
13120,3.5429,6.000000e-05,0.0952,2060.86,1289748480
13130,3.0572,6.000000e-05,0.0961,2062.25,1290731520
13140,3.2662,6.000000e-05,0.0969,2061.06,1291714560
13150,2.8984,6.000000e-05,0.0977,2061.97,1292697600
13160,3.0587,6.000000e-05,0.0983,2062.73,1293680640
13170,3.0715,6.000000e-05,0.0990,2060.93,1294663680
13180,2.8079,6.000000e-05,0.0995,2062.35,1295646720
13190,3.5123,6.000000e-05,0.1000,2062.36,1296629760
13200,3.6050,6.000000e-05,0.0944,4889.46,1297612800
13210,3.5350,6.000000e-05,0.0954,2063.05,1298595840
13220,3.3277,6.000000e-05,0.0963,2063.15,1299578880
13230,3.1048,6.000000e-05,0.0971,2062.47,1300561920
13240,3.2404,6.000000e-05,0.0978,2064.32,1301544960
13250,3.2851,6.000000e-05,0.0985,2063.47,1302528000
13260,3.0664,6.000000e-05,0.0991,2063.55,1303511040
13270,3.0842,6.000000e-05,0.0996,2063.81,1304494080
13280,3.4829,6.000000e-05,0.1001,2063.21,1305477120
13290,3.0439,6.000000e-05,0.1005,2063.21,1306460160
13300,3.5846,6.000000e-05,0.0936,6911.50,1307443200
13310,2.9843,6.000000e-05,0.0946,2061.94,1308426240
13320,3.0705,6.000000e-05,0.0956,2062.91,1309409280
13330,3.4942,6.000000e-05,0.0965,2063.08,1310392320
13340,3.0338,6.000000e-05,0.0973,2062.42,1311375360
13350,3.4031,6.000000e-05,0.0980,2062.56,1312358400
13360,3.3763,6.000000e-05,0.0986,2062.68,1313341440
13370,3.4139,6.000000e-05,0.0992,2062.33,1314324480
13380,3.2952,6.000000e-05,0.0997,2064.01,1315307520
13390,3.1184,6.000000e-05,0.1002,2063.71,1316290560
13400,3.4444,6.000000e-05,0.0946,4889.60,1317273600
13410,2.4479,6.000000e-05,0.0955,2062.67,1318256640
13420,3.3065,6.000000e-05,0.0964,2063.04,1319239680
13430,3.3505,6.000000e-05,0.0972,2062.68,1320222720
13440,3.1693,6.000000e-05,0.0979,2062.70,1321205760
13450,3.1946,6.000000e-05,0.0986,2063.01,1322188800
13460,3.5323,6.000000e-05,0.0992,2062.08,1323171840
13470,3.4035,6.000000e-05,0.0997,2063.21,1324154880
13480,3.2894,6.000000e-05,0.1001,2063.84,1325137920
13490,3.4633,6.000000e-05,0.1006,2063.04,1326120960
13500,2.9696,6.000000e-05,0.0936,7086.92,1327104000
13510,3.2283,6.000000e-05,0.0946,2059.81,1328087040
13520,3.2634,6.000000e-05,0.0956,2062.49,1329070080
13530,3.4456,6.000000e-05,0.0965,2061.41,1330053120
13540,3.3633,6.000000e-05,0.0973,2061.76,1331036160
13550,2.8798,6.000000e-05,0.0980,2062.82,1332019200
13560,3.7012,6.000000e-05,0.0986,2062.60,1333002240
13570,3.2965,6.000000e-05,0.0992,2062.27,1333985280
13580,2.8465,6.000000e-05,0.0997,2061.80,1334968320
13590,3.2158,6.000000e-05,0.1002,2062.65,1335951360
13600,3.2679,6.000000e-05,0.0934,6769.35,1336934400
13610,3.2803,6.000000e-05,0.0945,2059.89,1337917440
13620,3.4538,6.000000e-05,0.0955,2060.31,1338900480
13630,2.5552,6.000000e-05,0.0964,2061.28,1339883520
13640,3.0865,6.000000e-05,0.0972,2061.42,1340866560
13650,3.5482,6.000000e-05,0.0979,2061.86,1341849600
13660,3.2418,6.000000e-05,0.0986,2063.17,1342832640
13670,3.3895,6.000000e-05,0.0991,2061.32,1343815680
13680,2.7532,6.000000e-05,0.0997,2061.71,1344798720
13690,2.7929,6.000000e-05,0.1002,2061.05,1345781760
13700,3.2303,6.000000e-05,0.0932,6977.76,1346764800
13710,3.3160,6.000000e-05,0.0944,2059.53,1347747840
13720,3.3902,6.000000e-05,0.0954,2063.93,1348730880
13730,2.8142,6.000000e-05,0.0963,2062.76,1349713920
13740,2.7990,6.000000e-05,0.0971,2065.51,1350696960
13750,3.3489,6.000000e-05,0.0978,2063.64,1351680000
13760,3.2313,6.000000e-05,0.0984,2063.33,1352663040
13770,3.2349,6.000000e-05,0.0990,2065.02,1353646080
13780,3.3050,6.000000e-05,0.0995,2064.59,1354629120
13790,2.7020,6.000000e-05,0.1000,2063.85,1355612160
13800,2.7906,6.000000e-05,0.0944,4885.07,1356595200
13810,3.1196,6.000000e-05,0.0954,2061.15,1357578240
13820,3.1428,6.000000e-05,0.0963,2062.61,1358561280
13830,3.5361,6.000000e-05,0.0971,2062.78,1359544320
13840,3.4155,6.000000e-05,0.0979,2061.67,1360527360
13850,3.5721,6.000000e-05,0.0985,2062.24,1361510400
13860,3.5128,6.000000e-05,0.0991,2062.58,1362493440
13870,3.3610,6.000000e-05,0.0996,2062.10,1363476480
13880,2.9544,6.000000e-05,0.1001,2061.43,1364459520
13890,3.3897,6.000000e-05,0.1005,2062.86,1365442560
13900,2.9626,6.000000e-05,0.0949,4882.42,1366425600
13910,3.1982,6.000000e-05,0.0958,2061.94,1367408640
13920,3.2851,6.000000e-05,0.0967,2059.56,1368391680
13930,3.5901,6.000000e-05,0.0975,2059.61,1369374720
13940,3.1550,6.000000e-05,0.0982,2060.35,1370357760
13950,3.3063,6.000000e-05,0.0988,2060.47,1371340800
13960,3.1809,6.000000e-05,0.0994,2061.81,1372323840
13970,3.0356,6.000000e-05,0.0999,2062.26,1373306880
13980,2.9069,6.000000e-05,0.1004,2059.21,1374289920
13990,3.6560,6.000000e-05,0.1008,2061.51,1375272960
14000,2.9941,6.000000e-05,0.0939,6796.33,1376256000
14010,3.2761,6.000000e-05,0.0949,2055.95,1377239040
14020,3.4186,6.000000e-05,0.0959,2060.67,1378222080
14030,3.1562,6.000000e-05,0.0968,2060.52,1379205120
14040,3.4773,6.000000e-05,0.0975,2059.89,1380188160
14050,2.9931,6.000000e-05,0.0982,2060.55,1381171200
14060,3.2048,6.000000e-05,0.0989,2061.12,1382154240
14070,3.1364,6.000000e-05,0.0994,2060.01,1383137280
14080,3.1934,6.000000e-05,0.0999,2061.19,1384120320
14090,3.0883,6.000000e-05,0.1004,2060.10,1385103360
14100,3.1594,6.000000e-05,0.0934,7124.45,1386086400
14110,3.5078,6.000000e-05,0.0945,2054.58,1387069440
14120,3.4063,6.000000e-05,0.0955,2059.62,1388052480
14130,3.2758,6.000000e-05,0.0964,2060.32,1389035520
14140,3.4938,6.000000e-05,0.0972,2059.41,1390018560
14150,3.1440,6.000000e-05,0.0980,2060.29,1391001600
14160,3.2560,6.000000e-05,0.0986,2059.97,1391984640
14170,3.3557,6.000000e-05,0.0992,2060.39,1392967680
14180,3.3126,6.000000e-05,0.0997,2060.23,1393950720
14190,2.9435,6.000000e-05,0.1002,2058.86,1394933760
14200,2.8941,6.000000e-05,0.0946,4880.57,1395916800
14210,2.9929,6.000000e-05,0.0956,2059.38,1396899840
14220,3.4353,6.000000e-05,0.0965,2059.79,1397882880
14230,3.2080,6.000000e-05,0.0973,2059.66,1398865920
14240,3.4656,6.000000e-05,0.0980,2059.54,1399848960
14250,3.0377,6.000000e-05,0.0987,2059.81,1400832000
14260,2.7552,6.000000e-05,0.0993,2058.63,1401815040
14270,3.1129,6.000000e-05,0.0998,2058.75,1402798080
14280,3.3038,6.000000e-05,0.1003,2059.70,1403781120
14290,3.0599,6.000000e-05,0.1007,2060.47,1404764160
14300,3.1923,6.000000e-05,0.0937,6917.24,1405747200
14310,2.7608,6.000000e-05,0.0948,2056.60,1406730240
14320,3.2492,6.000000e-05,0.0958,2059.03,1407713280
14330,3.1857,6.000000e-05,0.0967,2059.61,1408696320
14340,3.3767,6.000000e-05,0.0975,2059.48,1409679360
14350,3.1929,6.000000e-05,0.0982,2059.96,1410662400
14360,3.0947,6.000000e-05,0.0988,2060.41,1411645440
14370,3.5300,6.000000e-05,0.0994,2059.93,1412628480
14380,3.1427,6.000000e-05,0.0999,2060.61,1413611520
14390,3.2954,6.000000e-05,0.1003,2061.03,1414594560
14400,2.9294,6.000000e-05,0.0947,4882.02,1415577600
14410,3.1692,6.000000e-05,0.0957,2059.84,1416560640
14420,3.2720,6.000000e-05,0.0966,2060.71,1417543680
14430,3.0147,6.000000e-05,0.0974,2060.39,1418526720
14440,3.7539,6.000000e-05,0.0981,2060.32,1419509760
14450,3.0446,6.000000e-05,0.0987,2062.49,1420492800
14460,3.5480,6.000000e-05,0.0993,2061.72,1421475840
14470,2.4123,6.000000e-05,0.0998,2061.17,1422458880
14480,3.2559,6.000000e-05,0.1003,2062.03,1423441920
14490,3.0602,6.000000e-05,0.1007,2061.61,1424424960
